id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,move_count
ktRhE4Ky,True,1503870000000.0,1503870000000.0,71,draw,draw,10+0,tfeng,1570,rmorais23,1555,e4 e5 Nf3 Nc6 Bc4 h6 O-O Bc5 c3 d6 d4 exd4 cxd4 Bb6 d5 Na5 Bb5+ Bd7 Bxd7+ Qxd7 Re1 O-O-O Nc3 Nc4 Qd3 Ne5 Nxe5 dxe5 Be3 Bxe3 Rxe3 a6 Rd1 Nf6 Qd2 Ng4 Rd3 f5 exf5 Qxf5 h3 Nf6 d6 c6 g4 Qe6 Re1 h5 f4 hxg4 Rxe5 Qf7 Re7 Qg6 hxg4 Qxg4+ Qg2 Qxf4 Qxg7 Rhg8 Rc7+ Kb8 Rxb7+ Kc8 Rc7+ Kb8 Rb7+ Ka8 Ra7+ Kb8 Rb7+,C55,Italian Game: Anti-Fried Liver Defense,6,71
yp4eywfv,False,1498970000000.0,1498970000000.0,42,mate,black,15+5,canexd,1104,angel1156,1430,d4 Nf6 c3 g6 Nf3 Bg7 Bf4 O-O h4 d5 Ne5 Nh5 e3 Nxf4 exf4 f6 Qc2 fxe5 f5 Bxf5 Qc1 exd4 cxd4 Bxd4 h5 Bxb1 Qxb1 Bxf2+ Kd2 e5 hxg6 Qg5+ Kc3 Qe3+ Kb4 a5+ Ka4 b5+ Kxb5 Qc5+ Ka4 Qb4#,A45,Indian Game,2,42
DTs7W2yv,True,1502924638377.0,1502924788191.0,20,resign,black,5+8,nigelnaomi,1787,absyntheminded,1074,d4 d5 c4 c6 Nc3 dxc4 e3 b5 a4 b4 Na2 e6 Nxb4 Bxb4+ Bd2 Bxd2+ Qxd2 Ba6 Nf3 Nf6,D10,Slav Defense #3,6,20
laldo4k0,True,1444150000000.0,1444150000000.0,41,mate,white,15+10,mehdisoussichess12,1603,drunkenfluteplayer,1339,e4 c5 Nf3 e6 Nc3 d5 Bb5+ Nc6 Ne5 Bd7 Nxd7 Qxd7 exd5 exd5 O-O a6 Re1+ Nge7 Bf1 g6 d3 Bg7 Bf4 h6 Na4 Qd8 Nxc5 g5 Nxb7 Qd7 Nc5 Qf5 Bd6 Bf6 c3 O-O-O Qb3 Na5 Qb6 Rhe8 Qc7#,B40,Sicilian Defense: French Variation,4,41
kRfHx265,False,1468958377970.0,1468959077867.0,45,resign,white,15+10,reubpear,1500,feedbackplease,1741,Nf3 d5 e4 c5 Bb5+ Bd7 Nc3 dxe4 Ne5 a6 Bf1 Nf6 f3 exf3 gxf3 e6 Nc4 Qc7 a3 Nc6 Rb1 Nd4 Rg1 Bc6 b4 Nxf3+ Kf2 Nxg1 Kxg1 b5 Na5 Bd6 d4 Bxh2+ Kf2 Qg3+ Ke2 Bf3+ Kd2 Qf4+ Ke1 c4 Bxf4 Bxf4 Qxf3,A06,Zukertort Opening: Tennison Gambit,3,45
tEP3vvxm,True,1480155240801.0,1480156311397.0,113,outoftime,white,8+0,doctor61,1980,tunisinov,1967,e4 d6 d4 g6 Nf3 Nd7 Bc4 c5 c3 Bg7 O-O a6 d5 Ngf6 Re1 b5 Bd3 c4 Bc2 O-O e5 dxe5 Nxe5 Bb7 Nc6 Bxc6 dxc6 Nb8 Qxd8 Rxd8 c7 Rc8 cxb8=Q Raxb8 Bf4 Rb7 Nd2 Nh5 Be5 Rd8 Nf3 Bxe5 Rxe5 f6 Re6 a5 Rae1 Kf7 g3 Ng7 R6e3 Ne8 Nd4 Nd6 Nc6 Re8 a3 a4 f4 f5 Nd4 Rc7 Ne6 Rb7 Nc5 Rc7 Re5 Rb8 Ne6 Rd7 Ng5+ Ke8 Nxh7 Kf7 Ng5+ Ke8 h4 Rb6 Ne6 Nf7 Kg2 Nxe5 Rxe5 Rd2+ Kf3 Rxc2 Nd4 Rxb2 g4 fxg4+ Kxg4 Rg2+ Kh3 Ra2 f5 gxf5 Nxf5 Rb7 Re3 Kd8 h5 Rxa3 h6 e6 Ng7 Rb8 h7 Ke7 Rxe6+ Kf7 Re8 Kxg7 h8=Q+,B07,Pirc Defense #5,3,113
RCmzmr5p,True,1504372062772.0,1504373057524.0,92,mate,black,10+0,nknyazev,1139,kolpakovpasa,1404,d4 d5 Nf3 Nf6 Nc3 c5 dxc5 e6 Bf4 Bxc5 Bxb8 Rxb8 e3 O-O Bb5 Bb4 Qd2 a6 a3 Bxc3 Qxc3 axb5 Qb3 Qa5+ c3 Rd8 Nd4 Bd7 a4 bxa4 Qa3 e5 Nf5 Bxf5 b4 Qb5 Qxa4 Qxa4 Rxa4 Ra8 Rxa8 Rxa8 O-O Bd3 Rd1 e4 b5 Ra2 b6 Rb2 f3 Rxb6 h3 Nh5 g4 Ng3 Kg2 Ne2 h4 Rb2 h5 Nxc3+ Rd2 Rxd2+ Kg3 Ne2+ Kf2 exf3 Kxf3 Be4+ Kf2 b5 Ke1 Ra2 Kd1 b4 g5 Bc2+ Kxe2 b3 Kf3 b2 Ke2 b1=Q Kf3 Be4+ Kg4 Rf2 g6 Qg1+ Kh3 Rh2#,D02,Queen's Pawn Game: Symmetrical Variation,4,92
tU8qlIeJ,True,1504021505408.0,1504021728592.0,45,mate,white,10+0,denisgodunov,1566,ferjara,1499,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Bb4+ Nc3 Nf6 a3 Ba5 e5 Qe7 Ne2 O-O O-O Bxc3 Bxc3 d5 exf6 Qxf6 Bxf6 dxc4 Bc3 Nc6 Ng3 f5 Qh5 g6 Qg5 Ne7 h4 Nd5 Bd4 b6 h5 c5 Be5 c3 Qh6 Re8 Qg7#,C21,Danish Gambit Accepted |  Copenhagen Defense,10,45
D23xOkDc,True,1504362671049.0,1504363628926.0,116,outoftime,black,8+0,ssf7,1900,peter-bon22,1702,d4 e6 a3 d6 Nf3 c6 e3 a6 b4 Qc7 c4 b6 Nbd2 Nd7 Bb2 h6 Be2 Ngf6 h3 Be7 c5 bxc5 dxc5 e5 cxd6 Bxd6 O-O O-O Nc4 Be7 Ncxe5 Nxe5 Bxe5 Qb7 Qc2 Be6 Rfd1 Rac8 Rac1 Bd5 Nh2 Nd7 Bb2 Nb6 Ng4 f5 Qc3 Bf6 Nxf6+ Rxf6 Qc2 Be4 Bd3 Bxd3 Qxd3 Rg6 Qxf5 Qf7 Qc5 Na4 Qd4 Nxb2 Qxb2 Rf8 Rc5 Rf6 f3 Kh8 Rdc1 Rg6 Rxc6 Rxc6 Rxc6 Kg8 Rxa6 Qe7 e4 Rd8 Qc2 Qb7 Rg6 Qa7+ Kh2 Qb8+ g3 Rc8 Qb3+ Kh7 Qf7 Rc2+ Kh1 Rc1+ Kg2 Rc2+ Kh1 Rc1+ Kh2 Rc2+ Kg1 Rc7 Qf5 Kh8 Re6 Qa7+ Kf1 Rc1+ Ke2 Rc2+ Kd3 Rc8 Qe5 Qd7+ Ke3 Rc3+ Kf4 Qf7+,A40,Horwitz Defense,2,116
qLDHkPo2,True,1494070210172.0,1494070468338.0,31,resign,white,10+5,sjeiben,1684,rainzoenn,1553,e4 e5 f4 exf4 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Bd3 Nxe4 Bxe4 Bc5 c3 Qe7 d3 Be3 Bxe3 fxe3 Qe2 O-O Qxe3 Nc6 O-O Ne5 Nxe5 Qxe5 Bxh7+ Kxh7 Qxe5,C36,King's Gambit Accepted |  Modern Defense,6,31
2gIEcxrh,True,1504380287039.0,1504380607249.0,42,resign,black,20+0,zapala,1548,amro16,1710,e4 e5 Nf3 f6 Nxe5 fxe5 Qh5+ Ke7 Qxe5+ Kf7 Bc4+ d5 Bxd5+ Kg6 Qf5+ Bxf5 exf5+ Kxf5 Bxb7 Na6 Bxa6 Rb8 Bd3+ Kf6 b3 Qe7+ Be2 Qe5 c3 Re8 O-O Qxe2 d4 Qe1 Bd2 Qe6 a4 Qxb3 Ra3 Bxa3 Nxa3 Qxa3,C40,King's Pawn Game: Damiano Defense,4,42
wW08ojaV,True,1504403139913.0,1504403605858.0,68,resign,black,8+0,booker13,2166,fmshawnrl123,2318,e4 c6 d4 d5 e5 Bf5 h4 h5 Bd3 Bxd3 Qxd3 e6 Nf3 c5 c3 Nc6 Nbd2 Rc8 a3 Nh6 b4 cxd4 cxd4 Nf5 Bb2 Qb6 O-O Be7 Nb3 Nxh4 Nxh4 Bxh4 Rfc1 Bg5 Rc5 O-O Qe2 g6 Bc1 Be7 Rb5 Nxd4 Nxd4 Qxd4 Bb2 Qc4 Qxc4 Rxc4 Rxb7 Bh4 Rc1 Rfc8 Rxc4 dxc4 Bc3 Rd8 Rc7 Rd1+ Kh2 Bxf2 Rxc4 Rc1 Rc8+ Kg7 Rc7 Bd4 a4 Rxc3,B12,Caro-Kann Defense: Advance Variation |  Tal Variation,7,68
3moGhJRj,False,1493670000000.0,1493670000000.0,87,resign,white,15+0,peeko27,1500,magnus_dong,1508,d4 b6 a4 c5 c3 Nf6 a5 b5 Bg5 h6 Bxf6 exf6 e3 cxd4 cxd4 Bb4+ Nd2 Bxa5 Bxb5 a6 Qf3 Nc6 Bxc6 dxc6 Rxa5 Qxa5 Qxc6+ Bd7 Qxa8+ Qd8 Qxd8+ Kxd8 Ngf3 Bc6 O-O g5 e4 g4 Nh4 Ke7 Rc1 Kd6 Nf5+ Kc7 d5 Rd8 Rxc6+ Kb7 Nxh6 g3 fxg3 a5 Nxf7 Rd7 Rxf6 a4 h4 Rc7 Rf2 Rc2 Nf3 Rc1+ Kh2 Kb6 h5 Kb5 h6 Kb4 h7 Rc8 h8=R Rc1 Rb8+ Ka5 e5 Ka6 d6 Ka7 Rb4 Ra1 d7 a3 Ra4+ Kb6 Rxa3 Rxa3 bxa3,A40,English Defense #2,2,87
kcc9Fqeg,False,1499418730465.0,1499419008197.0,23,mate,white,180+0,bolokurowo,1666,stellanova,1272,e3 Nc6 d4 d5 Bd3 f5 Nf3 Nf6 h3 Be6 a3 g5 Nxg5 h6 Nxe6 Qd6 Bxf5 Ne4 Qh5+ Kd7 Nc5+ Kd8 Nxb7#,A00,Van't Kruijs Opening,1,23
xZrfKsir,False,1487830000000.0,1487830000000.0,33,mate,white,15+5,webkin,1555,estebanpinto72,1256,e4 e5 Nf3 d6 Bc4 Bg4 c3 Nf6 d3 d5 Bb3 dxe4 dxe4 Bd6 Bg5 O-O O-O h6 Bh4 g5 Bg3 Nxe4 Bxe5 Re8 Bxf7+ Kxf7 Qd5+ Be6 Qxe4 Nc6 Qh7+ Kf8 Qg7#,C41,Philidor Defense #3,5,33
UyM93Q3c,False,1503960000000.0,1503960000000.0,42,resign,black,11+10,berder,2197,kalm-96,2116,e4 c6 c4 d5 cxd5 cxd5 e5 Bf5 d4 e6 Nc3 Ne7 h4 h6 Bd2 Nec6 Rc1 Be7 g4 Bh7 Nf3 Be4 Bg2 Bxf3 Bxf3 Nxd4 Qa4+ Ndc6 Nb5 Nd7 Nd6+ Bxd6 exd6 Nb6 Qa3 Nc4 Rxc4 dxc4 Qa4 Qxd6 Bb4 Qxb4+,B10,Caro-Kann Defense: Accelerated Panov Attack #2,4,42
tFA2lTyb,True,1502803801768.0,1502805420191.0,139,mate,white,8+10,zachs86,1475,sdmabunda,1505,d4 Nf6 Nc3 g6 e4 d6 Bg5 Bg7 Qd2 O-O O-O-O c5 dxc5 Bg4 f3 Be6 cxd6 Qxd6 Qxd6 exd6 Rxd6 Nc6 a3 Rad8 Nb5 Rxd6 Nxd6 b6 Bb5 Ne5 Ne2 Nfd7 Nf4 Ba2 b3 Nc5 Kb2 Bxb3 cxb3 Nc4+ Ka2 Nxd6 Be7 Re8 Bxd6 Rd8 Bxc5 bxc5 Nd5 Rb8 a4 Bd4 h4 Kf8 h5 Kg7 hxg6 hxg6 g4 Be5 g5 Bc3 Nxc3 Rd8 Rd1 Rh8 f4 Rh2+ Ka3 Rc2 Bd3 Rxc3 f5 a5 fxg6 Kxg6 Bc4 Rg3 Rd6+ Kg7 e5 Rxg5 e6 Re5 exf7 Rf5 Rd8 Rxf7 Bxf7 Kxf7 Rc8 Ke6 Rxc5 Kd6 Rxa5 Kc6 b4 Kb6 Rb5+ Ka6 Rh5 Kb6 a5+ Ka6 b5+ Kxa5 Kb3 Kb6 Ka4 Kb7 Rh6 Ka7 Ka5 Kb7 Rh7+ Ka8 Ka6 Kb8 b6 Ka8 b7+ Kb8 Rh8+ Kc7 Ka7 Kc6 b8=Q Kc5 Rc8+ Kd4 Qd6+ Ke4 Re8+ Kf3 Qf6+ Kg4 Rg8+ Kh3 Qh6#,B07,Pirc Defense: Byrne Variation,7,139
3Lk8VJ0k,True,1480650000000.0,1480650000000.0,99,resign,white,30+0,woodham,1222,nishantha,1314,e4 d5 exd5 Qxd5 c4 Qe6+ Qe2 f5 Qxe6 Bxe6 d4 c6 Nd2 Nf6 Be2 h5 Ngf3 Na6 Ng5 Bg8 O-O Nb4 Bd1 e6 a3 Na6 Re1 c5 dxc5 Nxc5 b4 Ncd7 Nxe6 Bxe6 Rxe6+ Be7 Nf3 Kf7 Ng5+ Ke8 Bf3 Rd8 Be3 Nb6 Bxb6 axb6 Bxb7 b5 Bc6+ Nd7 Bxb5 Kf8 Rd1 Bxg5 Rxd7 Rxd7 Bxd7 Kf7 a4 Rd8 f4 Rxd7 fxg5 Kxe6 b5 Rd1+ Kf2 Rd4 a5 Rxc4 a6 Rb4 a7 Rxb5 a8=Q Rb2+ Kg3 Rb3+ Kh4 g6 Qa6+ Ke5 Qxg6 Rb4+ Kxh5 Rg4 Qg7+ Kf4 Qc7+ Ke4 Qc4+ Ke5 Qxg4 fxg4 Kxg4 Ke6 h4 Kf7 h5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4,99
CDuxTWrV,True,1434980000000.0,1434980000000.0,49,mate,white,10+0,goldenbullet,1527,isuckatchess91,1341,e4 c5 d4 h5 dxc5 g5 Bxg5 f6 Be3 b5 cxb6 Rh6 Bxh6 Bxh6 Qxh5+ Kf8 bxa7 Rxa7 Nf3 e6 Bd3 f5 exf5 exf5 Qxf5+ Nf6 Ne5 d6 Ng6+ Kf7 Qf3 d5 Nc3 Qa5 O-O Qd8 Rfd1 d4 Ne4 Qd7 Nxf6 Rc7 Nxd7+ Kg7 Qf6+ Kh7 Ngf8+ Kg8 Bh7#,B21,Sicilian Defense: Smith-Morra Gambit #2,3,49
XgdCqmoy,True,1502142928925.0,1502143213664.0,30,mate,black,8+1,malphoy,1069,mrmandelbrot,1182,e4 e5 Nf3 f5 exf5 e4 Nd4 d5 Bb5+ c6 Ba4 b5 Bb3 c5 Nxb5 Bxf5 Ba4 Nd7 Nd6+ Bxd6 Bxd7+ Qxd7 O-O Bg4 Qe1 Bc7 Nc3 Qd6 b3 Qxh2#,C40,Latvian Gambit Accepted,5,30
9m1qxLbB,True,1494484259731.0,1494484989994.0,87,resign,white,12+5,smileyface1236,1626,chess-bob,1534,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nf3 Nf6 Nc3 Bc5 Bg5 Be7 Bc4 O-O Qd2 d6 h3 h6 Bxf6 Bxf6 O-O-O Be7 Nd5 Be6 Nxe7+ Nxe7 Bxe6 fxe6 Qxd6 Qxd6 Rxd6 Rf6 Nxe5 Rxf2 Rxe6 Re8 g4 Kf8 Rd6 b5 Nd7+ Kg8 Rd2 Rxd2 Kxd2 Nc6 Nc5 a5 b3 a4 Re1 axb3 axb3 Kf7 c4 bxc4 bxc4 Ne5 Rf1+ Kg6 Kc3 Kg5 Rf5+ Kh4 Rh5+ Kg3 Nd3 Nf3 e5 g6 Rxh6 Nxe5 Nxe5 Rxe5 Rxg6 Re3+ Kd4 Rf3 c5 Kxh3 c6 Rf4+ Kd5 Rxg4 Rxg4,B33,Sicilian Defense: Lasker-Pelikan Variation |  Retreat Variation,11,87
dKq8gYTk,True,1496570000000.0,1496570000000.0,55,mate,white,10+15,sansavoirvecu,1791,bekzodjon,1716,d4 d5 Nc3 c6 Bf4 Nd7 e4 dxe4 Nxe4 Nb6 Nf3 Bf5 Neg5 Nf6 Ne5 Bg6 Bd3 Qxd4 Bxg6 Qxd1+ Rxd1 fxg6 Ne6 Nbd5 c4 g5 Bg3 Rc8 cxd5 Nxd5 O-O h5 Ng6 Rh6 Nexf8 Kf7 h4 Rxg6 Nxg6 Kxg6 Rfe1 g4 Re6+ Kf5 Rde1 Nf6 R1e5+ Kg6 Rxe7 b5 Rg5+ Kh6 Rexg7 Ne4 R5g6#,D00,Queen's Pawn Game: Chigorin Variation,3,55
1GPTxeIY,True,1504087227900.0,1504088175701.0,61,mate,white,15+0,davidc87,1424,almirbiser,1396,e4 e5 Nf3 Qe7 Bc4 Nf6 d3 Nc6 Nc3 b6 h3 Rb8 a3 b5 Bd5 Nd4 Nxd4 exd4 Ne2 Qd6 Nxd4 Qc5 Nf3 Bd6 Be3 Qxd5 exd5 Nxd5 Bxa7 Ra8 Be3 O-O b4 Re8 O-O Nc3 Qd2 Nd5 c4 bxc4 dxc4 Nf6 c5 Ba6 Rfe1 Ne4 Qd5 Rab8 cxd6 Rb5 Qd1 cxd6 Nd4 Rd5 Qg4 Re7 Nf5 Kf8 Qxg7+ Ke8 Qg8#,C40,Gunderam Defense,4,61
XXYEmj7z,True,1453860000000.0,1453860000000.0,109,resign,white,5+10,gorrillabob,1384,dpoty,1420,e4 e5 d3 d5 Nc3 d4 Nb1 g5 g3 Bb4+ c3 Bd6 c4 Nc6 a3 h5 Nf3 g4 Ng5 f6 Nf7 Kxf7 Bg2 Nge7 O-O Re8 Qd2 a5 Qh6 Rh8 Qd2 Be6 Qd1 Ra6 Nd2 Qd7 Nb3 a4 Nd2 Re8 h3 b5 cxb5 Bb3 Nxb3 Rb6 bxc6 Nxc6 Nd2 Ne7 h4 Qb5 Nc4 Rc6 Nxd6+ cxd6 Qd2 f5 exf5 d5 Qg5 Kf8 f6 Nf5 Qxf5 Rd6 Bh6+ Kf7 Qxh5+ Ke6 f7 Rf8 Bxf8 Rd8 Qg6+ Kd7 Qd6+ Kc8 Qe6+ Kb8 Bd6+ Ka8 f8=Q Rxf8 Bxf8 e4 dxe4 dxe4 Bxe4+ Ka7 Qe7+ Ka6 Qb7+ Qxb7 Bxb7+ Kxb7 h5 d3 h6 Ka8 h7 Kb7 h8=Q Ka8 Qd4 Kb7 Qxd3 Kb8 Rac1,C20,King's Pawn Game: Leonardis Variation,3,109
WexXM9Uf,True,1481480000000.0,1481490000000.0,74,resign,white,15+10,paulcm85,1550,thatguythatistr,1571,e4 c5 Nf3 Nc6 d4 e6 c3 Nf6 Bg5 Be7 Bd3 O-O Nbd2 Ng4 Bxe7 Qxe7 O-O e5 d5 Nd8 Nb3 d6 Nfd2 b6 Nc4 b5 Nca5 c4 Be2 Nf6 Nd2 Nb7 Nc6 Qd7 a4 Nc5 axb5 Nfxe4 Nxc4 a6 b6 Bb7 f3 Nf6 b4 Nxd5 Qxd5 Bxc6 Qxd6 Qxd6 Nxd6 Nb3 Rxa6 Rxa6 Bxa6 Nd2 Re1 Bxf3 gxf3 Nxf3+ Kf1 Nxe1 Kxe1 f5 Nc8 f4 b7 f3 b8=Q f2+ Kf1 e4 Ne7+ Kf7,B32,Sicilian Defense: Franco-Sicilian Variation,6,74
5rFE06Ga,False,1495311655245.0,1495312994819.0,60,resign,black,10+8,totonut,1868,jbosch,1662,e4 c5 Nf3 Nc6 Nc3 e5 Bc4 h6 Nd5 Nf6 Qe2 a6 c3 b5 Bb3 c4 Bc2 Bb7 b3 cxb3 Bxb3 d6 O-O Be7 d4 O-O a4 bxa4 Rxa4 Rc8 Bc4 Re8 Bxa6 Bxa6 Qxa6 Nxe4 Qd3 Nf6 Re1 e4 Qe2 Nxd5 Qxe4 Nxc3 Qc2 Nxa4 Qxa4 Bf6 Ba3 Rxe1+ Nxe1 Nxd4 Nd3 Ra8 Qb4 Qb8 Qxd6 Qxd6 Bxd6 Ra1+,B30,Sicilian Defense: Old Sicilian,4,60
KDoQzjRg,True,1500885792786.0,1500886272930.0,84,resign,black,10+0,vstrochku,1910,apalin,1864,e4 c6 Nf3 d5 e5 Bf5 d4 e6 c3 Nd7 Bd3 Ne7 Qc2 Bxd3 Qxd3 c5 c4 cxd4 Qxd4 Nc6 Qg4 dxc4 Bf4 Qa5+ Nc3 Ncxe5 Bxe5 Nxe5 Qe4 Nxf3+ Qxf3 Qb6 O-O Be7 Rab1 O-O a3 Qb3 Qe4 Rfd8 Rfe1 Bf6 Re3 Rd4 Qf3 Rad8 h3 Rd3 Rxd3 Rxd3 Qf4 h6 Qb8+ Kh7 Ne4 Rd1+ Rxd1 Qxd1+ Kh2 Qd5 Nxf6+ gxf6 Qxa7 Kg6 a4 Kf5 a5 Qe5+ g3 Qxb2 a6 bxa6 Qxa6 Qxf2+ Kh1 Qf1+ Kh2 Qf2+ Kh1 Qxg3 Qxc4 Qxh3+ Kg1 Qg4+,B12,Caro-Kann Defense: Advance Variation |  Short Variation,7,84
F6akm0V3,True,1504010967826.0,1504012596273.0,82,resign,black,15+15,gas_1948,1876,lynnpv,1879,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Be3 Nf6 Bd3 O-O O-O d6 h3 Bd7 f4 Nc6 Nf3 Re8 c3 a6 Nbd2 Qc8 e5 dxe5 fxe5 Nh5 Nc4 Bxh3 Nb6 Qg4 Rf2 Nxe5 Be2 Ng3 Nxe5 Nxe2+ Qxe2 Bxe5 Rf3 Rad8 Qf2 Bxg2 Qxg2 Qe4 Qf2 f5 Re1 Qg4+ Kf1 Bf6 Ke2 e5 Rg1 Qe4 Rxf5 Qc2+ Kf3 Qxf5+ Kg2 Qe4+ Qf3 Qxf3+ Kxf3 e4+ Ke2 Kf7 Nc4 Kg7 Nd2 Rd3 Nxe4 Rd7 Kf3 Rf7 Nxf6 Rxf6+ Bf4 Ref8 Rg4 h5,A42,Sicilian Defense: Hyperaccelerated Fianchetto,5,82
n0YNfSbE,True,1498483822218.0,1498484700775.0,82,resign,black,10+0,noobdude,1638,chessnam,1552,e4 e5 Nf3 Nc6 Bc4 h6 O-O Nf6 Re1 Bc5 Rf1 O-O d3 Nd4 Nxe5 d5 exd5 Nxd5 c3 Ne6 d4 Be7 h3 Nb6 Bb3 c5 dxc5 Qxd1 Rxd1 Bxc5 Nf3 a5 a3 Bd7 Re1 a4 Ba2 Be8 Be3 Bxe3 Rxe3 Nf4 Nbd2 Rd8 Rae1 Bc6 Nd4 Nxg2 Nf1 Nxe1 Rxe1 Rfe8 Rxe8+ Rxe8 Ne3 Be4 f3 Bxf3 Nxf3 Rxe3 Kf2 Re7 Nd4 Re5 Kf3 Na8 Bb1 Re1 Be4 Rf1+ Kg2 Re1 Bxb7 Nb6 Kf2 Rb1 Bc6 Rxb2+ Ke3 Nc4+ Kd3 Ne5+,C55,Italian Game: Anti-Fried Liver Defense,6,82
ezdEKpqG,True,1504080000000.0,1504080000000.0,23,mate,white,15+15,sassou,1215,memoryberat,921,e4 e5 Nf3 Nc6 Bc4 Bb4 c3 Bc5 b4 Bb6 d3 Nf6 Ng5 O-O Bxf7+ Kh8 Bd5 Nxd5 exd5 Ne7 Qh5 Nxd5 Qxh7#,C50,Italian Game,5,23
M7DQMNCz,True,1503995785201.0,1503996705352.0,110,mate,black,10+0,mursi_99,2025,mmichael,2194,e4 c5 Nf3 d6 Bc4 Nf6 Nc3 Nc6 d3 e6 a3 Be7 g4 Nxg4 Rg1 Nge5 Rxg7 Nxc4 dxc4 Bf6 Rg3 Bxc3+ bxc3 Qe7 Qd3 e5 Be3 Be6 Rd1 O-O-O Rb1 Na5 Nd2 h5 Rb5 b6 Qe2 h4 Rg7 Qf6 Rg1 Rdg8 Rf1 Rg2 Qd3 Qd8 f4 Rxh2 f5 Bd7 Rxa5 bxa5 Qxd6 Qc7 Qd5 Ba4 Bxc5 Rd8 Qa8+ Kd7 Qd5+ Ke8 Bd6 Qxd6 Qxd6 Rxd6 Nf3 Rxc2 Nxe5 Rc1+ Ke2 Rxf1 Kxf1 Rd2 Ke1 Ra2 Nf3 h3 Kf1 h2 Nxh2 Rxh2 Kg1 Ra2 Kf1 Ke7 e5 Bd7 c5 Bxf5 c6 Bc8 c4 Ke6 c5 Kxe5 Ke1 Ke4 Kd1 Kd3 Kc1 Rh2 Kb1 Kc3 a4 Bf5+ Ka1 Kb3 c7 Rh1#,B50,Sicilian Defense,4,110
5iaWzRkK,True,1495836056933.0,1495838348761.0,58,mate,black,150+0,ioanasg,1606,sjeiben,1686,e4 c5 Nf3 Nc6 d3 g6 Nc3 Bg7 Be3 d6 d4 cxd4 Bxd4 Nxd4 Bb5+ Nxb5 Nxb5 Qa5+ Nd2 Qxb5 Qe2 Qxb2 O-O Nf6 Nc4 Qd4 Rad1 Qxe4 Qd3 O-O Rde1 Qxd3 cxd3 b6 Rxe7 Be6 Nxd6 Nd5 Rd7 Bxd7 Re1 Be6 Re4 Rab8 f3 Nc3 Rb4 Rfd8 Nc4 Rxd3 Kf2 Rd2+ Ke3 Rxg2 Kd3 Bf5+ Ke3 Nd5#,B30,Sicilian Defense: Old Sicilian,4,58
qySGPSOV,True,1503452682786.0,1503453797545.0,101,mate,white,10+0,e6d4,2021,mikhail_tal1998,1871,d4 b6 e4 Bb7 Nc3 e6 f3 Bb4 Ne2 d5 e5 Qh4+ g3 Qh5 Bg2 Ne7 a3 Bxc3+ Nxc3 O-O O-O c5 f4 Qg6 Ne2 Ba6 Re1 Bxe2 Rxe2 Nbc6 c3 Rac8 Be3 c4 Rf2 Nf5 Qf3 h5 Raf1 b5 Rd2 a5 Bf2 b4 axb4 axb4 h3 Rb8 g4 hxg4 hxg4 Nh6 Bh3 bxc3 bxc3 Rb3 Kh2 Ra8 f5 Qg5 Be3 Qh4 Bf2 Nxg4+ Qxg4 Qxg4 Bxg4 Rxc3 fxe6 f6 exf6 gxf6 Rg1 Raa3 Bf5+ Kf8 Rg6 Ke7 Bg3 Rf3 Rg7+ Kf8 Rf7+ Ke8 Bd6 Ne7 Rxe7+ Kd8 Rd7+ Kc8 Bxa3 Rxf5 Bd6 c3 Ra2 Rh5+ Kg3 Rg5+ Kf4 c2 Ra8#,A40,English Defense #2,2,101
uTEyswdc,False,1479870000000.0,1479870000000.0,27,resign,white,10+0,jamesrob0t123,1869,julioverne,1964,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O Be7 Re1 O-O h3 b5 Bb3 d5 exd5 Na5 Nc3 Nxb3 axb3 Nxd5 Nxd5 Qxd5 Rxe5 Qc6 Rxe7,C84,Ruy Lopez: Closed Variations,10,27
Kp9QvTVo,True,1491679035106.0,1491679938751.0,63,mate,white,25+0,arturfritz,1488,georgesou74,1067,c4 d5 cxd5 Qxd5 Nc3 Qe5 Nf3 Qf5 e4 Qf6 d4 c6 e5 Qf5 Bd3 Qh5 O-O f6 exf6 exf6 Re1+ Ne7 Be2 b5 Nd2 Qg5 Nc4 Qg6 Bd3 Bf5 Bxf5 Qxf5 Nd6+ Kd7 Nxf5 Nxf5 Qg4 g6 Qe4 Bb4 Qe6+ Kc7 Qf7+ Nd7 a3 Bd6 d5 Raf8 Qe6 Nd4 Qe3 c5 Nxb5+ Kb6 Nxd6 Nc2 Qb3+ Kc7 Qxc2 Kxd6 Qa4 Nb6 Qc6#,A10,English Opening: Anglo-Scandinavian Defense,2,63
